==== FILE = /Users/maksimus/RiderProjects/CompGraph/Assets/cow.obj
(0,332923|0,0568957|0,180655) (0,307412|0,0529127|0,165598) (0,306287|0,0523897|0,179015)
(0,332923|0,0568957|0,180655) (0,306287|0,0523897|0,179015) (0,318541|0,0530845|0,19266)
(0,275392|0,050081|0,150596) (0,310104|0,049733|0,209475) (0,306287|0,0523897|0,179015)
(0,307412|0,0529127|0,165598) (0,275392|0,050081|0,150596) (0,306287|0,0523897|0,179015)
(0,310104|0,049733|0,209475) (0,318541|0,0530845|0,19266) (0,306287|0,0523897|0,179015)
(0,301136|0,039578|0,261422) (0,27813|0,0331981|0,247211) (0,271891|0,0258657|0,250383)
(0,301136|0,039578|0,261422) (0,271891|0,0258657|0,250383) (0,283358|0,0249181|0,260353)
(0,250269|0,030812|0,229489) (0,263549|0,009342|0,258263) (0,271891|0,0258657|0,250383)
(0,27813|0,0331981|0,247211) (0,250269|0,030812|0,229489) (0,271891|0,0258657|0,250383)
(0,263549|0,009342|0,258263) (0,283358|0,0249181|0,260353) (0,271891|0,0258657|0,250383)
(0,14922|0,0940258|-0,0463043) (0,154644|0,0991798|-0,0300201) (0,162018|0,0917823|-0,0305863)
(0,14922|0,0940258|-0,0463043) (0,162018|0,0917823|-0,0305863) (0,163028|0,0861763|-0,0373783)
(0,161653|0,104045|-0,019049) (0,174819|0,076681|-0,02998) (0,162018|0,0917823|-0,0305863)
(0,154644|0,0991798|-0,0300201) (0,161653|0,104045|-0,019049) (0,162018|0,0917823|-0,0305863)
(0,174819|0,076681|-0,02998) (0,163028|0,0861763|-0,0373783) (0,162018|0,0917823|-0,0305863)
(0,161653|0,104045|-0,019049) (0,154644|0,0991798|-0,0300201) (0,145324|0,106271|-0,027715)
(0,14922|0,0940258|-0,0463043) (0,13946|0,107434|-0,0327853) (0,145324|0,106271|-0,027715)
(0,14922|0,0940258|-0,0463043) (0,145324|0,106271|-0,027715) (0,154644|0,0991798|-0,0300201)
(0,124736|0,120147|-0,021366) (0,161653|0,104045|-0,019049) (0,145324|0,106271|-0,027715)
(0,13946|0,107434|-0,0327853) (0,124736|0,120147|-0,021366) (0,145324|0,106271|-0,027715)
(-0,23724|0,0984299|0,196051) (-0,229518|0,0874179|0,202653) (-0,212109|0,082611|0,202175)
(-0,23724|0,0984299|0,196051) (-0,212109|0,082611|0,202175) (-0,211083|0,0879267|0,198216)
(-0,223391|0,073919|0,209964) (-0,177262|0,074682|0,195621) (-0,212109|0,082611|0,202175)
(-0,229518|0,0874179|0,202653) (-0,223391|0,073919|0,209964) (-0,212109|0,082611|0,202175)
(-0,177262|0,074682|0,195621) (-0,211083|0,0879267|0,198216) (-0,212109|0,082611|0,202175)
(-0,242473|0,110165|0,179674) (-0,237907|0,103693|0,190642) (-0,219286|0,0951817|0,194128)
(-0,242473|0,110165|0,179674) (-0,219286|0,0951817|0,194128) (-0,211706|0,0935278|0,189196)
(-0,23724|0,0984299|0,196051) (-0,211083|0,0879267|0,198216) (-0,219286|0,0951817|0,194128)
(-0,23724|0,0984299|0,196051) (-0,219286|0,0951817|0,194128) (-0,237907|0,103693|0,190642)
(-0,177262|0,074682|0,195621) (-0,211706|0,0935278|0,189196) (-0,219286|0,0951817|0,194128)
(-0,211083|0,0879267|0,198216) (-0,177262|0,074682|0,195621) (-0,219286|0,0951817|0,194128)
(-0,228357|0,118817|0,147829) (-0,234188|0,113577|0,165309) (-0,222389|0,107328|0,165282)
(-0,242473|0,110165|0,179674) (-0,216639|0,100778|0,173628) (-0,222389|0,107328|0,165282)
(-0,242473|0,110165|0,179674) (-0,222389|0,107328|0,165282) (-0,234188|0,113577|0,165309)
(-0,19389|0,091537|0,162192) (-0,228357|0,118817|0,147829) (-0,222389|0,107328|0,165282)
(-0,216639|0,100778|0,173628) (-0,19389|0,091537|0,162192) (-0,222389|0,107328|0,165282)
(0,0799891|0,0581366|-0,113684) (0,100731|0,0589896|-0,114845) (0,101269|0,0440697|-0,113106)
(0,0799891|0,0581366|-0,113684) (0,101269|0,0440697|-0,113106) (0,0904186|0,0337585|-0,112697)
(0,120587|0,0622177|-0,116185) (0,111746|0,0343131|-0,112962) (0,101269|0,0440697|-0,113106)
(0,120587|0,0622177|-0,116185) (0,101269|0,0440697|-0,113106) (0,100731|0,0589896|-0,114845)
(0,098993|0,005504|-0,111366) (0,0904186|0,0337585|-0,112697) (0,101269|0,0440697|-0,113106)
(0,111746|0,0343131|-0,112962) (0,098993|0,005504|-0,111366) (0,101269|0,0440697|-0,113106)
(0,0415673|0,0607453|-0,0993254) (0,0463523|0,0708793|-0,0911889) (0,0543767|0,0704383|-0,0976713)
(0,0415673|0,0607453|-0,0993254) (0,0543767|0,0704383|-0,0976713) (0,057362|0,0661547|-0,104735)
(0,052634|0,081297|-0,080675) (0,0598065|0,0768958|-0,0971507) (0,0543767|0,0704383|-0,0976713)
(0,0463523|0,0708793|-0,0911889) (0,052634|0,081297|-0,080675) (0,0543767|0,0704383|-0,0976713)
(0,0683108|0,0724508|-0,112296) (0,057362|0,0661547|-0,104735) (0,0543767|0,0704383|-0,0976713)
(0,0683108|0,0724508|-0,112296) (0,0543767|0,0704383|-0,0976713) (0,0598065|0,0768958|-0,0971507)
(0,0415673|0,0607453|-0,0993254) (0,057362|0,0661547|-0,104735) (0,0645753|0,0641627|-0,108928)
(0,0415673|0,0607453|-0,0993254) (0,0645753|0,0641627|-0,108928) (0,0593783|0,059802|-0,107278)
(0,0683108|0,0724508|-0,112296) (0,0738888|0,0663598|-0,113573) (0,0645753|0,0641627|-0,108928)
(0,0683108|0,0724508|-0,112296) (0,0645753|0,0641627|-0,108928) (0,057362|0,0661547|-0,104735)
(0,0799891|0,0581366|-0,113684) (0,0593783|0,059802|-0,107278) (0,0645753|0,0641627|-0,108928)
(0,0799891|0,0581366|-0,113684) (0,0645753|0,0641627|-0,108928) (0,0738888|0,0663598|-0,113573)
(0,052324|0,000997|-0,109792) (0,018217|0,040288|-0,104698) (0,051257|0,034585|-0,109645)
(0,0662483|0,0302606|-0,111438) (0,052324|0,000997|-0,109792) (0,051257|0,034585|-0,109645)
(0,018217|0,040288|-0,104698) (0,0501232|0,0477941|-0,108752) (0,051257|0,034585|-0,109645)
(0,0799891|0,0581366|-0,113684) (0,0662483|0,0302606|-0,111438) (0,051257|0,034585|-0,109645)
(0,0799891|0,0581366|-0,113684) (0,051257|0,034585|-0,109645) (0,0501232|0,0477941|-0,108752)
(0,0415673|0,0607453|-0,0993254) (0,0228806|0,0599698|-0,0985006) (0,0210593|0,066378|-0,0932843)
(0,0415673|0,0607453|-0,0993254) (0,0210593|0,066378|-0,0932843) (0,0285857|0,0693099|-0,0900457)
(0,006374|0,061312|-0,099848) (0,014885|0,07908|-0,080489) (0,0210593|0,066378|-0,0932843)
(0,0228806|0,0599698|-0,0985006) (0,006374|0,061312|-0,099848) (0,0210593|0,066378|-0,0932843)
(0,014885|0,07908|-0,080489) (0,0285857|0,0693099|-0,0900457) (0,0210593|0,066378|-0,0932843)
(-0,285121|0,106262|0,182143) (-0,283898|0,0927086|0,196326) (-0,261146|0,0882397|0,199307)
(-0,285121|0,106262|0,182143) (-0,261146|0,0882397|0,199307) (-0,253265|0,0911616|0,197126)
(-0,278423|0,082222|0,206258) (-0,223391|0,073919|0,209964) (-0,261146|0,0882397|0,199307)
(-0,283898|0,0927086|0,196326) (-0,278423|0,082222|0,206258) (-0,261146|0,0882397|0,199307)
(-0,223391|0,073919|0,209964) (-0,253265|0,0911616|0,197126) (-0,261146|0,0882397|0,199307)
(-0,27501|0,114455|0,159021) (-0,279235|0,111945|0,169424) (-0,263983|0,107709|0,180303)
(-0,27501|0,114455|0,159021) (-0,263983|0,107709|0,180303) (-0,256514|0,107747|0,180298)
(-0,285121|0,106262|0,182143) (-0,257045|0,102357|0,190118) (-0,263983|0,107709|0,180303)
(-0,285121|0,106262|0,182143) (-0,263983|0,107709|0,180303) (-0,279235|0,111945|0,169424)
(-0,23724|0,0984299|0,196051) (-0,256514|0,107747|0,180298) (-0,263983|0,107709|0,180303)
(-0,23724|0,0984299|0,196051) (-0,263983|0,107709|0,180303) (-0,257045|0,102357|0,190118)
(-0,28267|0,119576|0,101837) (-0,28044|0,117561|0,134889) (-0,267413|0,115508|0,148644)
(-0,263549|0,115875|0,145819) (-0,28267|0,119576|0,101837) (-0,267413|0,115508|0,148644)
(-0,27501|0,114455|0,159021) (-0,259683|0,112796|0,168604) (-0,267413|0,115508|0,148644)
(-0,27501|0,114455|0,159021) (-0,267413|0,115508|0,148644) (-0,28044|0,117561|0,134889)
(-0,242473|0,110165|0,179674) (-0,263549|0,115875|0,145819) (-0,267413|0,115508|0,148644)
(-0,242473|0,110165|0,179674) (-0,267413|0,115508|0,148644) (-0,259683|0,112796|0,168604)
(-0,254608|0,0984875|-0,0605873) (-0,253052|0,103927|-0,0542543) (-0,241387|0,110936|-0,0591553)
(-0,254608|0,0984875|-0,0605873) (-0,241387|0,110936|-0,0591553) (-0,236405|0,110008|-0,0645077)
(-0,252761|0,10835|-0,049368) (-0,216563|0,129119|-0,070908) (-0,241387|0,110936|-0,0591553)
(-0,253052|0,103927|-0,0542543) (-0,252761|0,10835|-0,049368) (-0,241387|0,110936|-0,0591553)
(-0,216563|0,129119|-0,070908) (-0,236405|0,110008|-0,0645077) (-0,241387|0,110936|-0,0591553)
(-0,345102|0,112047|0,17107) (-0,383145|0,084584|0,20617) (-0,336624|0,101736|0,186313)
(-0,320879|0,109361|0,175193) (-0,345102|0,112047|0,17107) (-0,336624|0,101736|0,186313)
(-0,383145|0,084584|0,20617) (-0,328948|0,0966733|0,193056) (-0,336624|0,101736|0,186313)
(-0,285121|0,106262|0,182143) (-0,320879|0,109361|0,175193) (-0,336624|0,101736|0,186313)
(-0,285121|0,106262|0,182143) (-0,336624|0,101736|0,186313) (-0,328948|0,0966733|0,193056)
(-0,439974|0,049094|0,182998) (-0,440791|0,027546|0,195063) (-0,430968|0,0377523|0,201119)
(-0,425902|0,0428768|0,204177) (-0,439974|0,049094|0,182998) (-0,430968|0,0377523|0,201119)
(-0,440791|0,027546|0,195063) (-0,426822|0,0307717|0,208808) (-0,430968|0,0377523|0,201119)
(-0,412288|0,035564|0,222722) (-0,425902|0,0428768|0,204177) (-0,430968|0,0377523|0,201119)
(-0,412288|0,035564|0,222722) (-0,430968|0,0377523|0,201119) (-0,426822|0,0307717|0,208808)
(-0,443355|0,038081|0,138873) (-0,44367|0,0286877|0,162986) (-0,443121|0,0360007|0,167661)
(-0,444416|0,0177647|0,179387) (-0,442849|0,0346027|0,17954) (-0,443121|0,0360007|0,167661)
(-0,444416|0,0177647|0,179387) (-0,443121|0,0360007|0,167661) (-0,44367|0,0286877|0,162986)
(-0,439974|0,049094|0,182998) (-0,443355|0,038081|0,138873) (-0,443121|0,0360007|0,167661)
(-0,442849|0,0346027|0,17954) (-0,439974|0,049094|0,182998) (-0,443121|0,0360007|0,167661)
(-0,405308|0,0818162|-0,0393775) (-0,413399|0,0766083|0,00135025) (-0,409537|0,0844717|-0,00433767)
(-0,405308|0,0818162|-0,0393775) (-0,409537|0,0844717|-0,00433767) (-0,403161|0,0911318|-0,0253946)
(-0,426514|0,067527|0,045021) (-0,401097|0,102451|-0,013212) (-0,409537|0,0844717|-0,00433767)
(-0,413399|0,0766083|0,00135025) (-0,426514|0,067527|0,045021) (-0,409537|0,0844717|-0,00433767)
(-0,401097|0,102451|-0,013212) (-0,403161|0,0911318|-0,0253946) (-0,409537|0,0844717|-0,00433767)
(-0,343211|0,116485|-0,085093) (-0,36075|0,116727|-0,0841651) (-0,362248|0,12029|-0,0627927)
(-0,343211|0,116485|-0,085093) (-0,362248|0,12029|-0,0627927) (-0,352957|0,124277|-0,0474007)
(-0,375141|0,113708|-0,090756) (-0,369212|0,129244|-0,011843) (-0,362248|0,12029|-0,0627927)
(-0,36075|0,116727|-0,0841651) (-0,375141|0,113708|-0,090756) (-0,362248|0,12029|-0,0627927)
(-0,369212|0,129244|-0,011843) (-0,352957|0,124277|-0,0474007) (-0,362248|0,12029|-0,0627927)
(-0,381414|0,051716|0,226595) (-0,409461|0,05842|0,213591) (-0,401005|0,0489177|0,221827)
(-0,396802|0,0435686|0,225418) (-0,381414|0,051716|0,226595) (-0,401005|0,0489177|0,221827)
(-0,409461|0,05842|0,213591) (-0,410783|0,0479996|0,217002) (-0,401005|0,0489177|0,221827)
(-0,412288|0,035564|0,222722) (-0,396802|0,0435686|0,225418) (-0,401005|0,0489177|0,221827)
(-0,412288|0,035564|0,222722) (-0,401005|0,0489177|0,221827) (-0,410783|0,0479996|0,217002)
(-0,383031|0,104175|-0,231851) (-0,37869|0,100615|-0,228001) (-0,374717|0,102474|-0,242756)
(-0,374757|0,105589|-0,249003) (-0,383031|0,104175|-0,231851) (-0,374717|0,102474|-0,242756)
(-0,378783|0,0953636|-0,228086) (-0,371785|0,100367|-0,249292) (-0,374717|0,102474|-0,242756)
(-0,378783|0,0953636|-0,228086) (-0,374717|0,102474|-0,242756) (-0,37869|0,100615|-0,228001)
(-0,365553|0,106144|-0,265082) (-0,374757|0,105589|-0,249003) (-0,374717|0,102474|-0,242756)
(-0,365553|0,106144|-0,265082) (-0,374717|0,102474|-0,242756) (-0,371785|0,100367|-0,249292)
(-0,403787|0,110283|-0,246241) (-0,402886|0,108861|-0,263221) (-0,405404|0,105925|-0,265837)
(-0,403787|0,110283|-0,246241) (-0,405404|0,105925|-0,265837) (-0,407555|0,104911|-0,258023)
(-0,399512|0,106116|-0,277298) (-0,40394|0,102109|-0,272602) (-0,405404|0,105925|-0,265837)
(-0,399512|0,106116|-0,277298) (-0,405404|0,105925|-0,265837) (-0,402886|0,108861|-0,263221)
(-0,407127|0,098486|-0,26788) (-0,407555|0,104911|-0,258023) (-0,405404|0,105925|-0,265837)
(-0,407127|0,098486|-0,26788) (-0,405404|0,105925|-0,265837) (-0,40394|0,102109|-0,272602)
(-0,407127|0,098486|-0,26788) (-0,40394|0,102109|-0,272602) (-0,40009|0,0975113|-0,274692)
(-0,407127|0,098486|-0,26788) (-0,40009|0,0975113|-0,274692) (-0,400083|0,0937754|-0,273797)
(-0,399512|0,106116|-0,277298) (-0,396152|0,0973974|-0,278157) (-0,40009|0,0975113|-0,274692)
(-0,399512|0,106116|-0,277298) (-0,40009|0,0975113|-0,274692) (-0,40394|0,102109|-0,272602)
(-0,390512|0,0886549|-0,275895) (-0,400083|0,0937754|-0,273797) (-0,40009|0,0975113|-0,274692)
(-0,390512|0,0886549|-0,275895) (-0,40009|0,0975113|-0,274692) (-0,396152|0,0973974|-0,278157)
(-0,403787|0,110283|-0,246241) (-0,397346|0,112228|-0,256054) (-0,399257|0,111029|-0,263077)
(-0,403787|0,110283|-0,246241) (-0,399257|0,111029|-0,263077) (-0,402886|0,108861|-0,263221)
(-0,390888|0,114596|-0,26526) (-0,396164|0,111653|-0,271839) (-0,399257|0,111029|-0,263077)
(-0,397346|0,112228|-0,256054) (-0,390888|0,114596|-0,26526) (-0,399257|0,111029|-0,263077)
(-0,399512|0,106116|-0,277298) (-0,402886|0,108861|-0,263221) (-0,399257|0,111029|-0,263077)
(-0,399512|0,106116|-0,277298) (-0,399257|0,111029|-0,263077) (-0,396164|0,111653|-0,271839)
(-0,365553|0,106144|-0,265082) (-0,371785|0,100367|-0,249292) (-0,371303|0,0957477|-0,257993)
(-0,365553|0,106144|-0,265082) (-0,371303|0,0957477|-0,257993) (-0,36726|0,0959112|-0,269309)
(-0,378783|0,0953636|-0,228086) (-0,375691|0,0909342|-0,254276) (-0,371303|0,0957477|-0,257993)
(-0,378783|0,0953636|-0,228086) (-0,371303|0,0957477|-0,257993) (-0,371785|0,100367|-0,249292)
(-0,372789|0,083997|-0,27756) (-0,36726|0,0959112|-0,269309) (-0,371303|0,0957477|-0,257993)
(-0,375691|0,0909342|-0,254276) (-0,372789|0,083997|-0,27756) (-0,371303|0,0957477|-0,257993)
(-0,402115|0,0876984|-0,263058) (-0,39708|0,0873177|-0,270479) (-0,394024|0,0854613|-0,264419)
(-0,402115|0,0876984|-0,263058) (-0,394024|0,0854613|-0,264419) (-0,396973|0,0853926|-0,256965)
(-0,390512|0,0886549|-0,275895) (-0,389135|0,0853254|-0,263474) (-0,394024|0,0854613|-0,264419)
(-0,390512|0,0886549|-0,275895) (-0,394024|0,0854613|-0,264419) (-0,39708|0,0873177|-0,270479)
(-0,389942|0,0844353|-0,245819) (-0,396973|0,0853926|-0,256965) (-0,394024|0,0854613|-0,264419)
(-0,389942|0,0844353|-0,245819) (-0,394024|0,0854613|-0,264419) (-0,389135|0,0853254|-0,263474)
(-0,372789|0,083997|-0,27756) (-0,375691|0,0909342|-0,254276) (-0,380036|0,0878343|-0,251908)
(-0,381334|0,0850347|-0,261187) (-0,372789|0,083997|-0,27756) (-0,380036|0,0878343|-0,251908)
(-0,378783|0,0953636|-0,228086) (-0,383599|0,0886951|-0,238066) (-0,380036|0,0878343|-0,251908)
(-0,378783|0,0953636|-0,228086) (-0,380036|0,0878343|-0,251908) (-0,375691|0,0909342|-0,254276)
(-0,389942|0,0844353|-0,245819) (-0,381334|0,0850347|-0,261187) (-0,380036|0,0878343|-0,251908)
(-0,389942|0,0844353|-0,245819) (-0,380036|0,0878343|-0,251908) (-0,383599|0,0886951|-0,238066)
(-0,403787|0,110283|-0,246241) (-0,408101|0,102825|-0,231397) (-0,403586|0,103943|-0,218795)
(-0,403787|0,110283|-0,246241) (-0,403586|0,103943|-0,218795) (-0,398624|0,107636|-0,221456)
(-0,412062|0,0929352|-0,21413) (-0,404672|0,0999499|-0,202519) (-0,403586|0,103943|-0,218795)
(-0,412062|0,0929352|-0,21413) (-0,403586|0,103943|-0,218795) (-0,408101|0,102825|-0,231397)
(-0,39262|0,105461|-0,190844) (-0,398624|0,107636|-0,221456) (-0,403586|0,103943|-0,218795)
(-0,39262|0,105461|-0,190844) (-0,403586|0,103943|-0,218795) (-0,404672|0,0999499|-0,202519)
(-0,406686|0,0851791|-0,199751) (-0,409311|0,0882771|-0,206913) (-0,402622|0,0875817|-0,222791)
(-0,406686|0,0851791|-0,199751) (-0,402622|0,0875817|-0,222791) (-0,398316|0,0854039|-0,222831)
(-0,412062|0,0929352|-0,21413) (-0,401609|0,0877777|-0,232442) (-0,402622|0,0875817|-0,222791)
(-0,412062|0,0929352|-0,21413) (-0,402622|0,0875817|-0,222791) (-0,409311|0,0882771|-0,206913)
(-0,389942|0,0844353|-0,245819) (-0,398316|0,0854039|-0,222831) (-0,402622|0,0875817|-0,222791)
(-0,389942|0,0844353|-0,245819) (-0,402622|0,0875817|-0,222791) (-0,401609|0,0877777|-0,232442)
(-0,393234|0,0823213|-0,186055) (-0,391407|0,0844535|-0,21834) (-0,387039|0,08744|-0,222191)
(-0,393234|0,0823213|-0,186055) (-0,387039|0,08744|-0,222191) (-0,385946|0,0889923|-0,210471)
(-0,389942|0,0844353|-0,245819) (-0,383599|0,0886951|-0,238066) (-0,387039|0,08744|-0,222191)
(-0,389942|0,0844353|-0,245819) (-0,387039|0,08744|-0,222191) (-0,391407|0,0844535|-0,21834)
(-0,378783|0,0953636|-0,228086) (-0,385946|0,0889923|-0,210471) (-0,387039|0,08744|-0,222191)
(-0,378783|0,0953636|-0,228086) (-0,387039|0,08744|-0,222191) (-0,383599|0,0886951|-0,238066)
(-0,400934|0,096615|-0,059586) (-0,407729|0,089252|-0,092369) (-0,407816|0,0845807|-0,0850947)
(-0,407277|0,0829283|-0,0793138) (-0,400934|0,096615|-0,059586) (-0,407816|0,0845807|-0,0850947)
(-0,407729|0,089252|-0,092369) (-0,411632|0,0811329|-0,0980755) (-0,407816|0,0845807|-0,0850947)
(-0,415213|0,0698183|-0,102264) (-0,407277|0,0829283|-0,0793138) (-0,407816|0,0845807|-0,0850947)
(-0,415213|0,0698183|-0,102264) (-0,407816|0,0845807|-0,0850947) (-0,411632|0,0811329|-0,0980755)
(-0,405308|0,0818162|-0,0393775) (-0,403161|0,0911318|-0,0253946) (-0,40101|0,0941677|-0,0392067)
(-0,405308|0,0818162|-0,0393775) (-0,40101|0,0941677|-0,0392067) (-0,402129|0,0892155|-0,0532151)
(-0,401097|0,102451|-0,013212) (-0,400934|0,096615|-0,059586) (-0,40101|0,0941677|-0,0392067)
(-0,403161|0,0911318|-0,0253946) (-0,401097|0,102451|-0,013212) (-0,40101|0,0941677|-0,0392067)
(-0,400934|0,096615|-0,059586) (-0,402129|0,0892155|-0,0532151) (-0,40101|0,0941677|-0,0392067)
(-0,423603|0,0605529|0,0204857) (-0,422784|0,0641588|0,0327199) (-0,416544|0,0709977|0,00953967)
(-0,423603|0,0605529|0,0204857) (-0,416544|0,0709977|0,00953967) (-0,414644|0,0719977|-0,00713617)
(-0,426514|0,067527|0,045021) (-0,413399|0,0766083|0,00135025) (-0,416544|0,0709977|0,00953967)
(-0,422784|0,0641588|0,0327199) (-0,426514|0,067527|0,045021) (-0,416544|0,0709977|0,00953967)
(-0,405308|0,0818162|-0,0393775) (-0,414644|0,0719977|-0,00713617) (-0,416544|0,0709977|0,00953967)
(-0,405308|0,0818162|-0,0393775) (-0,416544|0,0709977|0,00953967) (-0,413399|0,0766083|0,00135025)
(-0,43966|0,00385196|0,165894) (-0,442062|0,00972167|0,173434) (-0,442168|0,019842|0,164301)
(-0,43966|0,00385196|0,165894) (-0,442168|0,019842|0,164301) (-0,44052|0,0181315|0,156011)
(-0,444416|0,0177647|0,179387) (-0,44367|0,0286877|0,162986) (-0,442168|0,019842|0,164301)
(-0,444416|0,0177647|0,179387) (-0,442168|0,019842|0,164301) (-0,442062|0,00972167|0,173434)
(-0,443355|0,038081|0,138873) (-0,44052|0,0181315|0,156011) (-0,442168|0,019842|0,164301)
(-0,44367|0,0286877|0,162986) (-0,443355|0,038081|0,138873) (-0,442168|0,019842|0,164301)
(-0,46989|-0,00178147|0,131167) (-0,476878|0,00322083|0,0964419) (-0,480958|0,00103|0,075204)
(-0,46989|-0,00178147|0,131167) (-0,480958|0,00103|0,075204) (-0,478701|-0,00223775|0,0838862)
(-0,485861|0,00924396|0,0404776) (-0,487781|0,00219925|0,0430164) (-0,480958|0,00103|0,075204)
(-0,485861|0,00924396|0,0404776) (-0,480958|0,00103|0,075204) (-0,476878|0,00322083|0,0964419)
(-0,488808|-0,00315141|0,0354461) (-0,478701|-0,00223775|0,0838862) (-0,480958|0,00103|0,075204)
(-0,488808|-0,00315141|0,0354461) (-0,480958|0,00103|0,075204) (-0,487781|0,00219925|0,0430164)
(-0,417007|0,008687|0,245074) (-0,429368|0,0109993|0,230133) (-0,435357|0,00690767|0,228847)
(-0,439385|0,012882|0,21629) (-0,443856|0,00651092|0,220149) (-0,435357|0,00690767|0,228847)
(-0,439385|0,012882|0,21629) (-0,435357|0,00690767|0,228847) (-0,429368|0,0109993|0,230133)
(-0,448501|-0,00297|0,225353) (-0,417007|0,008687|0,245074) (-0,435357|0,00690767|0,228847)
(-0,443856|0,00651092|0,220149) (-0,448501|-0,00297|0,225353) (-0,435357|0,00690767|0,228847)
(-0,439385|0,012882|0,21629) (-0,446659|0,0125242|0,20318) (-0,453233|0,012533|0,198319)
(-0,439385|0,012882|0,21629) (-0,453233|0,012533|0,198319) (-0,452189|0,0109758|0,203525)
(-0,455298|0,0116558|0,178366) (-0,460223|0,0114146|0,179038) (-0,453233|0,012533|0,198319)
(-0,455298|0,0116558|0,178366) (-0,453233|0,012533|0,198319) (-0,446659|0,0125242|0,20318)
(-0,462691|0,00766381|0,183575) (-0,452189|0,0109758|0,203525) (-0,453233|0,012533|0,198319)
(-0,462691|0,00766381|0,183575) (-0,453233|0,012533|0,198319) (-0,460223|0,0114146|0,179038)
(-0,4199|-3,1819E-05|0,218811) (-0,435154|0,00140108|0,2059) (-0,441559|0,005532|0,199848)
(-0,4199|-3,1819E-05|0,218811) (-0,441559|0,005532|0,199848) (-0,437909|0,00686017|0,20476)
(-0,452258|0,003916|0,189177) (-0,452299|0,00773892|0,179792) (-0,441559|0,005532|0,199848)
(-0,435154|0,00140108|0,2059) (-0,452258|0,003916|0,189177) (-0,441559|0,005532|0,199848)
(-0,455298|0,0116558|0,178366) (-0,437909|0,00686017|0,20476) (-0,441559|0,005532|0,199848)
(-0,455298|0,0116558|0,178366) (-0,441559|0,005532|0,199848) (-0,452299|0,00773892|0,179792)
(-0,415473|0,0164913|0,229491) (-0,418272|0,0109052|0,224786) (-0,424625|0,0102847|0,22244)
(-0,415473|0,0164913|0,229491) (-0,424625|0,0102847|0,22244) (-0,426453|0,0137961|0,224837)
(-0,4199|-3,1819E-05|0,218811) (-0,430021|0,00846758|0,217071) (-0,424625|0,0102847|0,22244)
(-0,4199|-3,1819E-05|0,218811) (-0,424625|0,0102847|0,22244) (-0,418272|0,0109052|0,224786)
(-0,439385|0,012882|0,21629) (-0,426453|0,0137961|0,224837) (-0,424625|0,0102847|0,22244)
(-0,439385|0,012882|0,21629) (-0,424625|0,0102847|0,22244) (-0,430021|0,00846758|0,217071)
(-0,417007|0,008687|0,245074) (-0,384387|0,022738|0,231972) (-0,405823|0,015974|0,235782)
(-0,415864|0,0136387|0,235413) (-0,417007|0,008687|0,245074) (-0,405823|0,015974|0,235782)
(-0,384387|0,022738|0,231972) (-0,402622|0,0201233|0,231811) (-0,405823|0,015974|0,235782)
(-0,415473|0,0164913|0,229491) (-0,415864|0,0136387|0,235413) (-0,405823|0,015974|0,235782)
(-0,415473|0,0164913|0,229491) (-0,405823|0,015974|0,235782) (-0,402622|0,0201233|0,231811)
(-0,384387|0,022738|0,231972) (-0,398344|0,0304157|0,228602) (-0,404201|0,025284|0,229189)
(-0,402622|0,0201233|0,231811) (-0,384387|0,022738|0,231972) (-0,404201|0,025284|0,229189)
(-0,412288|0,035564|0,222722) (-0,411892|0,0239716|0,227571) (-0,404201|0,025284|0,229189)
(-0,412288|0,035564|0,222722) (-0,404201|0,025284|0,229189) (-0,398344|0,0304157|0,228602)
(-0,415473|0,0164913|0,229491) (-0,402622|0,0201233|0,231811) (-0,404201|0,025284|0,229189)
(-0,415473|0,0164913|0,229491) (-0,404201|0,025284|0,229189) (-0,411892|0,0239716|0,227571)
(-0,384387|0,022738|0,231972) (-0,381414|0,051716|0,226595) (-0,392647|0,0370237|0,227954)
(-0,398344|0,0304157|0,228602) (-0,384387|0,022738|0,231972) (-0,392647|0,0370237|0,227954)
(-0,381414|0,051716|0,226595) (-0,396802|0,0435686|0,225418) (-0,392647|0,0370237|0,227954)
(-0,412288|0,035564|0,222722) (-0,398344|0,0304157|0,228602) (-0,392647|0,0370237|0,227954)
(-0,412288|0,035564|0,222722) (-0,392647|0,0370237|0,227954) (-0,396802|0,0435686|0,225418)
(0,418077|0,058918|0,23031) (0,40612|0,060102|0,218294) (0,408706|0,0610887|0,233064)
(0,411159|0,060328|0,239242) (0,418077|0,058918|0,23031) (0,408706|0,0610887|0,233064)
(0,40612|0,060102|0,218294) (0,402243|0,0616007|0,233874) (0,408706|0,0610887|0,233064)
(0,400728|0,0613809|0,250399) (0,411159|0,060328|0,239242) (0,408706|0,0610887|0,233064)
(0,400728|0,0613809|0,250399) (0,408706|0,0610887|0,233064) (0,402243|0,0616007|0,233874)
(0,417854|0,0444594|0,261227) (0,422634|0,0488623|0,253299) (0,416204|0,05406|0,25431)
(0,417854|0,0444594|0,261227) (0,416204|0,05406|0,25431) (0,409843|0,0537957|0,258541)
(0,424041|0,0494161|0,246031) (0,415463|0,0558448|0,249007) (0,416204|0,05406|0,25431)
(0,424041|0,0494161|0,246031) (0,416204|0,05406|0,25431) (0,422634|0,0488623|0,253299)
(0,400728|0,0613809|0,250399) (0,409843|0,0537957|0,258541) (0,416204|0,05406|0,25431)
